run	analyzed	fungi_pct	viruses_pct	bacteria_pct	oomycota_pct	nematoda_pct
SRR34575225	20545339	35.027	0.0	1.3103	0.0	0.0
SRR11347469	16222759	0.0	0.0	0.3072	0.0	0.0
SRR22432914	61968469	67.8799	0.0	3.937	0.0	0.0
SRR21386557	41700389	0.872	0.0	0.5456	0.0	0.0
SRR32908643	71582684	0.0	0.0	0.6835	0.0	0.0
SRR4319124	31505527	0.0	0.0	84.6099	0.0	0.0
SRR29424133	159171334	0.4153	0.0	1.6776	0.0	0.0
SRR22432916	58476975	78.9541	0.0	2.9293	0.0	0.0
SRR36282005	33049050	81.2186	0.0	2.2375	0.0	0.0
ERR868343	40213348	0.0	0.0	0.0	0.0	0.0
SRR30606518	44490118	0.4369	0.0	0.8609	0.0	0.0
ERR15005524	27871562	3.7691	0.0	6.0536	0.0	0.0
SRR8718818	22041030	0.0	0.0	0.2467	0.0	0.0
ERR1954098	9038068	0.2159	0.0	1.3374	0.0	0.0
SRR6242041	28585986	0.0	0.0	9.653	0.0	0.0
ERR5696202	4604454	0.0	0.0	0.9913	0.0	0.0
ERR3170256	21846927	2.8302	0.1463	2.896	0.0	0.0
SRR6242047	122898192	0.0	0.0	14.4154	0.0	0.0
SRR16526246	32111121	32.8502	0.0	0.6418	0.0	0.0
ERR6335680	51646576	1.8046	0.0	0.295	0.0	0.0
SRR28258162	24275778	82.6303	0.0	1.9926	0.0	0.0
SRR33379560	7421838	0.0	0.0	0.3503	0.0	0.0
DRR858804	40892901	15.1653	0.0	4.2169	0.0	0.0
SRR10130098	5030320	0.0	0.0	0.2009	0.0	0.0
SRR10406074	43890746	4.5017	0.0	0.6817	0.0	0.0
ERR15005464	23121202	20.9676	2.7995	7.0282	0.0	0.0
SRR29385652	17184237	92.2586	0.0	0.2211	0.0	0.0
ERR4315168	21339753	0.0	0.0	6.6509	0.0	0.0
SRR18131791	24235415	46.3362	0.0	0.8958	0.0	0.0
SRR28728939	42246283	3.9129	0.0	2.5888	0.0	0.0
SRR34575269	11220361	28.7627	0.0	3.97	0.0	0.0
SRR11214617	18421766	21.2439	0.0	0.3348	0.0	0.0
ERR4315394	13227086	2.5872	0.0	5.7021	0.0	0.0
SRR8569203	274106	0.0	0.0	62.594	0.0	0.0
SRR38293566	5474180	50.5757	0.3072	0.1683	0.0	0.0
ERR1554631	8308092	0.0	0.0	7.0206	0.5695	0.0
ERR3500513	43998656	0.0	0.0	5.8695	0.0	0.0
SRR12888336	12271420	0.0	0.0	8.8106	0.0	0.0
SRR19648067	47370017	1.079	0.0	1.3892	0.0	0.0
ERR1607782	24946757	1.5495	0.0	0.0	0.0	0.0
ERR1607849	18387956	0.9471	0.0	0.1839	0.0	0.0
ERR3856822	20294032	0.6554	0.0	2.0032	0.0	0.0
ERR3188479	24228043	1.2911	0.0	6.7247	0.0	0.0
ERR1224556	43608052	0.0	0.0	3.0693	0.0	0.0
ERR4315164	23392466	0.1158	0.0	4.0654	0.0	0.0
ERR3188442	22436988	4.3646	0.0	4.577	0.0	0.0
SRR33379595	10049180	0.0	0.0	0.3849	0.0	0.0
DRR438341	125496259	0.2057	0.0	2.4293	0.0	0.0
SRR364407	12498467	4.7508	0.0	0.0	0.0	0.0
SRR364406	13243795	4.8106	0.0	0.0	0.0	0.0
SRR6942191	52176597	13.2152	0.0	0.0	0.0	0.0
SRR18253625	58525767	0.0	0.0	0.4698	0.0	0.0
ERR4288691	36199434	0.1198	0.0	1.044	0.0	0.0
ERR3170254	22934559	4.4266	2.5692	6.806	0.0	0.0
SRR9408355	24576	24.2025	0.0	0.5737	0.0	0.0
SRR8718801	21749796	1.581	0.0	0.2882	0.0	0.0
SRR9684522	137709458	4.1609	0.0	5.9028	0.0	0.0
SRR11214622	15109310	14.1828	0.0	0.286	0.0	0.0
SRR32908576	70219909	0.0	0.0	0.6275	0.0	0.0
SRR32174727	14046910	0.4555	0.0	0.0	0.0	0.0
ERR1554652	7339739	0.0	0.0	8.9171	0.5603	0.0
SRR12969783	65595802	0.7389	0.0	3.5503	0.0	0.0
ERR5696282	4232442	0.0	0.0	0.9636	0.0	0.0
ERR4315625	25639723	0.2131	0.0	5.4194	0.0	0.0
SRR28258099	12677115	64.2947	0.0	0.9498	0.0	0.0
ERR5696261	4135535	0.0	0.0	1.8181	0.0	0.0
SRR1555738	32755497	45.932	0.0	0.7027	0.0	0.0
ERR8571383	27991140	0.0	0.0	3.1886	0.0	0.0
SRR1583666	29187782	0.3205	0.0	0.1295	0.0	0.0
ERR4315349	17762095	0.0	0.0	3.8513	0.0	0.0
SRR4319125	34062238	0.0	0.0	85.2668	0.0	0.0
SRR6059237	189633120	0.0	0.9654	2.1641	34.3591	0.0
SRR22756183	40550871	0.2358	0.0	0.7941	0.0	0.0
ERR1554656	10237678	0.0	0.0	3.4443	0.9386	0.0
ERR1224588	25047985	0.0	0.0	2.2224	0.0	0.0
ERR15005474	23190072	9.0608	0.9759	2.5405	0.0	0.0
SRR12900707	4100851	0.0	0.0	84.2878	0.0	0.0
SRR34575233	36782749	31.5978	0.0	1.578	0.0	0.0
SRR8074959	52393394	0.5874	0.0	0.0	0.0	0.0
SRR33826861	42833575	0.0	0.0	24.4253	0.0	0.0
