Mode: HAL
NCBI_API_KEY set: yes
Runs from 01_sra:    559,328
STAT cache (shared): 304,311 entries total, 255,893 for this mode already cached
  Fetching STAT for 303,435 runs …
  [128,000/303,435] fetched  11:06:01
  [128,200/303,435] fetched  11:06:18
  [128,400/303,435] fetched  11:06:39
  [128,600/303,435] fetched  11:07:01
  [128,800/303,435] fetched  11:07:21
  [129,000/303,435] fetched  11:07:43
  [129,200/303,435] fetched  11:08:03
  [129,400/303,435] fetched  11:08:20
  [129,600/303,435] fetched  11:08:39
  [129,800/303,435] fetched  11:08:59
  [130,000/303,435] fetched  11:09:16
  [130,200/303,435] fetched  11:09:34
  [130,400/303,435] fetched  11:09:54
  [130,600/303,435] fetched  11:10:11
  [130,800/303,435] fetched  11:10:29
  [131,000/303,435] fetched  11:10:49
  [131,200/303,435] fetched  11:11:13
  [131,400/303,435] fetched  11:11:31
  [131,600/303,435] fetched  11:11:52
  [131,800/303,435] fetched  11:12:08
  [132,000/303,435] fetched  11:12:26
  STAT error ERR13658503: Failed after 5 retries: https://trace.ncbi.nlm.nih.gov/Traces/sra-db-be/run_taxonomy?acc=ERR13658503&cluster_name=public
  [132,200/303,435] fetched  11:12:46
  [132,400/303,435] fetched  11:13:14
  [132,600/303,435] fetched  11:13:33
  [132,800/303,435] fetched  11:13:48
  [133,000/303,435] fetched  11:14:08
  [133,200/303,435] fetched  11:14:28
  [133,400/303,435] fetched  11:14:49
  [133,600/303,435] fetched  11:15:22
  [133,800/303,435] fetched  11:15:42
  [134,000/303,435] fetched  11:16:08
  [134,200/303,435] fetched  11:16:30
  [134,400/303,435] fetched  11:16:58
  [134,600/303,435] fetched  11:17:22
  [134,800/303,435] fetched  11:17:46
  [135,000/303,435] fetched  11:18:09
  [135,200/303,435] fetched  11:18:33
  [135,400/303,435] fetched  11:18:58
  [135,600/303,435] fetched  11:19:19
  [135,800/303,435] fetched  11:19:41
  [136,000/303,435] fetched  11:20:02
  [136,200/303,435] fetched  11:20:22
  [136,400/303,435] fetched  11:20:51
  [136,600/303,435] fetched  11:21:14
  [136,800/303,435] fetched  11:21:32
  [137,000/303,435] fetched  11:21:52
  [137,200/303,435] fetched  11:22:13
  [137,400/303,435] fetched  11:22:34
  [137,600/303,435] fetched  11:23:01
  [137,800/303,435] fetched  11:23:19
  [138,000/303,435] fetched  11:23:37
  [138,200/303,435] fetched  11:24:00
  [138,400/303,435] fetched  11:24:22
  [138,600/303,435] fetched  11:24:41
  [138,800/303,435] fetched  11:25:03
  [139,000/303,435] fetched  11:25:25
  [139,200/303,435] fetched  11:25:41
  [139,400/303,435] fetched  11:26:06
  [139,600/303,435] fetched  11:26:24
  [139,800/303,435] fetched  11:26:47
  [140,000/303,435] fetched  11:27:14
  [140,200/303,435] fetched  11:27:36
  [140,400/303,435] fetched  11:27:53
  [140,600/303,435] fetched  11:28:15
  [140,800/303,435] fetched  11:28:34
  [141,000/303,435] fetched  11:28:57
  [141,200/303,435] fetched  11:29:21
  [141,400/303,435] fetched  11:29:41
  [141,600/303,435] fetched  11:29:58
  [141,800/303,435] fetched  11:30:21
  [142,000/303,435] fetched  11:30:41
  [142,200/303,435] fetched  11:31:03
  [142,400/303,435] fetched  11:31:24
  [142,600/303,435] fetched  11:31:48
  [142,800/303,435] fetched  11:32:10
  [143,000/303,435] fetched  11:32:32
  [143,200/303,435] fetched  11:32:52
  [143,400/303,435] fetched  11:33:12
  [143,600/303,435] fetched  11:33:31
  [143,800/303,435] fetched  11:33:55
  [144,000/303,435] fetched  11:34:12
  [144,200/303,435] fetched  11:34:33
  [144,400/303,435] fetched  11:34:53
  [144,600/303,435] fetched  11:35:12
  [144,800/303,435] fetched  11:35:32
  [145,000/303,435] fetched  11:35:56
  [145,200/303,435] fetched  11:36:18
  [145,400/303,435] fetched  11:36:37
  [145,600/303,435] fetched  11:37:04
  [145,800/303,435] fetched  11:37:24
  [146,000/303,435] fetched  11:37:46
  [146,200/303,435] fetched  11:38:05
  [146,400/303,435] fetched  11:38:27
  [146,600/303,435] fetched  11:38:54
  [146,800/303,435] fetched  11:39:12
  [147,000/303,435] fetched  11:39:34
  [147,200/303,435] fetched  11:39:58
  [147,400/303,435] fetched  11:40:14
  [147,600/303,435] fetched  11:40:33
  [147,800/303,435] fetched  11:40:56
  [148,000/303,435] fetched  11:41:12
  [148,200/303,435] fetched  11:41:30
  [148,400/303,435] fetched  11:41:51
  [148,600/303,435] fetched  11:42:11
  [148,800/303,435] fetched  11:42:33
  [149,000/303,435] fetched  11:42:57
  [149,200/303,435] fetched  11:43:18
  [149,400/303,435] fetched  11:43:37
  [149,600/303,435] fetched  11:44:01
  [149,800/303,435] fetched  11:44:20
  [150,000/303,435] fetched  11:44:38
  [150,200/303,435] fetched  11:44:57
  [150,400/303,435] fetched  11:45:19
  [150,600/303,435] fetched  11:45:41
  [150,800/303,435] fetched  11:46:07
  [151,000/303,435] fetched  11:46:25
  [151,200/303,435] fetched  11:46:42
  [151,400/303,435] fetched  11:47:02
  [151,600/303,435] fetched  11:47:25
  [151,800/303,435] fetched  11:47:50
  [152,000/303,435] fetched  11:48:17
  [152,200/303,435] fetched  11:48:36
  [152,400/303,435] fetched  11:49:01
  [152,600/303,435] fetched  11:49:26
  [152,800/303,435] fetched  11:49:49
  [153,000/303,435] fetched  11:50:13
  [153,200/303,435] fetched  11:50:31
  [153,400/303,435] fetched  11:50:48
  [153,600/303,435] fetched  11:51:09
  [153,800/303,435] fetched  11:51:30
  [154,000/303,435] fetched  11:51:46
  [154,200/303,435] fetched  11:52:12
  [154,400/303,435] fetched  11:52:32
  [154,600/303,435] fetched  11:52:52
  [154,800/303,435] fetched  11:53:12
  [155,000/303,435] fetched  11:53:32
  [155,200/303,435] fetched  11:53:49
  [155,400/303,435] fetched  11:54:06
  [155,600/303,435] fetched  11:54:25
  [155,800/303,435] fetched  11:54:45
  [156,000/303,435] fetched  11:55:04
  [156,200/303,435] fetched  11:55:27
  [156,400/303,435] fetched  11:55:49
  [156,600/303,435] fetched  11:56:05
  [156,800/303,435] fetched  11:56:27
  [157,000/303,435] fetched  11:56:48
  [157,200/303,435] fetched  11:57:06
  [157,400/303,435] fetched  11:57:23
  [157,600/303,435] fetched  11:57:44
  [157,800/303,435] fetched  11:58:04
  [158,000/303,435] fetched  11:58:29
  [158,200/303,435] fetched  11:58:50
  [158,400/303,435] fetched  11:59:09
  [158,600/303,435] fetched  11:59:27
  [158,800/303,435] fetched  11:59:47
  [159,000/303,435] fetched  12:00:08
  [159,200/303,435] fetched  12:00:33
  [159,400/303,435] fetched  12:00:54
  [159,600/303,435] fetched  12:01:13
  [159,800/303,435] fetched  12:01:32
  [160,000/303,435] fetched  12:01:53
  [160,200/303,435] fetched  12:02:13
  [160,400/303,435] fetched  12:02:33
  [160,600/303,435] fetched  12:02:51
  [160,800/303,435] fetched  12:03:11
  [161,000/303,435] fetched  12:03:30
  [161,200/303,435] fetched  12:03:46
  [161,400/303,435] fetched  12:04:07
  [161,600/303,435] fetched  12:04:29
  [161,800/303,435] fetched  12:04:46
  [162,000/303,435] fetched  12:05:04
  [162,200/303,435] fetched  12:05:22
  [162,400/303,435] fetched  12:05:38
  [162,600/303,435] fetched  12:05:55
  [162,800/303,435] fetched  12:06:15
  [163,000/303,435] fetched  12:06:34
  [163,200/303,435] fetched  12:06:53
  [163,400/303,435] fetched  12:07:12
  [163,600/303,435] fetched  12:07:30
  [163,800/303,435] fetched  12:07:48
  [164,000/303,435] fetched  12:08:08
  [164,200/303,435] fetched  12:08:30
  [164,400/303,435] fetched  12:08:49
  [164,600/303,435] fetched  12:09:10
  [164,800/303,435] fetched  12:09:29
  [165,000/303,435] fetched  12:09:53
  [165,200/303,435] fetched  12:10:13
  [165,400/303,435] fetched  12:10:31
  [165,600/303,435] fetched  12:10:48
  [165,800/303,435] fetched  12:11:07
  [166,000/303,435] fetched  12:11:26
  [166,200/303,435] fetched  12:11:48
  [166,400/303,435] fetched  12:12:09
  [166,600/303,435] fetched  12:12:24
  [166,800/303,435] fetched  12:12:41
  [167,000/303,435] fetched  12:13:03
  [167,200/303,435] fetched  12:13:31
  [167,400/303,435] fetched  12:13:49
  [167,600/303,435] fetched  12:14:09
  [167,800/303,435] fetched  12:14:27
  [168,000/303,435] fetched  12:14:43
  [168,200/303,435] fetched  12:15:01
  [168,400/303,435] fetched  12:15:28
  [168,600/303,435] fetched  12:15:50
  [168,800/303,435] fetched  12:16:13
  [169,000/303,435] fetched  12:16:32
  [169,200/303,435] fetched  12:16:52
  [169,400/303,435] fetched  12:17:15
  [169,600/303,435] fetched  12:17:37
  [169,800/303,435] fetched  12:17:58
  [170,000/303,435] fetched  12:18:23
  [170,200/303,435] fetched  12:18:45
  [170,400/303,435] fetched  12:19:05
  [170,600/303,435] fetched  12:19:26
  [170,800/303,435] fetched  12:19:49
  [171,000/303,435] fetched  12:20:15
  [171,200/303,435] fetched  12:20:35
  [171,400/303,435] fetched  12:20:54
  [171,600/303,435] fetched  12:21:13
  [171,800/303,435] fetched  12:21:31
  [172,000/303,435] fetched  12:21:53
  [172,200/303,435] fetched  12:22:11
  [172,400/303,435] fetched  12:22:31
  [172,600/303,435] fetched  12:22:49
  [172,800/303,435] fetched  12:23:10
  [173,000/303,435] fetched  12:23:26
  [173,200/303,435] fetched  12:24:37
  [173,400/303,435] fetched  12:24:53
  [173,600/303,435] fetched  12:25:13
  [173,800/303,435] fetched  12:25:32
  [174,000/303,435] fetched  12:25:50
  [174,200/303,435] fetched  12:26:08
  [174,400/303,435] fetched  12:26:26
  [174,600/303,435] fetched  12:26:47
  [174,800/303,435] fetched  12:27:10
  [175,000/303,435] fetched  12:27:29
  [175,200/303,435] fetched  12:27:48
  [175,400/303,435] fetched  12:28:05
  [175,600/303,435] fetched  12:28:28
  [175,800/303,435] fetched  12:28:49
  STAT error DRR490159: Failed after 5 retries: https://trace.ncbi.nlm.nih.gov/Traces/sra-db-be/run_taxonomy?acc=DRR490159&cluster_name=public
  [176,000/303,435] fetched  12:29:09
  [176,200/303,435] fetched  12:29:28
  [176,400/303,435] fetched  12:29:44
  [176,600/303,435] fetched  12:30:06
  [176,800/303,435] fetched  12:30:26
  [177,000/303,435] fetched  12:30:50
  [177,200/303,435] fetched  12:31:06
  [177,400/303,435] fetched  12:31:23
  [177,600/303,435] fetched  12:31:41
  [177,800/303,435] fetched  12:32:01
  [178,000/303,435] fetched  12:32:23
  [178,200/303,435] fetched  12:32:40
  [178,400/303,435] fetched  12:33:03
  [178,600/303,435] fetched  12:33:20
  [178,800/303,435] fetched  12:33:37
  [179,000/303,435] fetched  12:33:54
  [179,200/303,435] fetched  12:34:09
  [179,400/303,435] fetched  12:34:31
  [179,600/303,435] fetched  12:34:50
  [179,800/303,435] fetched  12:35:13
  [180,000/303,435] fetched  12:35:31
  [180,200/303,435] fetched  12:35:52
  [180,400/303,435] fetched  12:36:10
  [180,600/303,435] fetched  12:36:29
  [180,800/303,435] fetched  12:36:52
  [181,000/303,435] fetched  12:37:12
  [181,200/303,435] fetched  12:37:30
  [181,400/303,435] fetched  12:37:48
  [181,600/303,435] fetched  12:38:11
  [181,800/303,435] fetched  12:38:29
  [182,000/303,435] fetched  12:38:47
  [182,200/303,435] fetched  12:39:09
  [182,400/303,435] fetched  12:39:31
  [182,600/303,435] fetched  12:39:48
  [182,800/303,435] fetched  12:40:11
  [183,000/303,435] fetched  12:40:28
  [183,200/303,435] fetched  12:40:43
  [183,400/303,435] fetched  12:40:59
  [183,600/303,435] fetched  12:41:19
  [183,800/303,435] fetched  12:41:37
  [184,000/303,435] fetched  12:41:59
  [184,200/303,435] fetched  12:42:20
  [184,400/303,435] fetched  12:42:38
  [184,600/303,435] fetched  12:42:57
  [184,800/303,435] fetched  12:43:16
  [185,000/303,435] fetched  12:43:34
  [185,200/303,435] fetched  12:43:53
  [185,400/303,435] fetched  12:44:14
  [185,600/303,435] fetched  12:44:34
  [185,800/303,435] fetched  12:44:54
