Run	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	known_interaction	co_infection_flag	same_genus_secondary	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR15693788	PRJNA759653	SRP335276	ILLUMINA	Brassica napus	Brassica napus	65.95		Sclerotinia sclerotiorum	5180	29.69			0	True	single	False	30.365715221778373	0.00010694965068907213	0.023742822452974016	0.0	0.0	22440466
SRR36292474	PRJNA1217477	SRP561190	ILLUMINA	Cucumis sativus	Cucumis sativus	70.34		Botrytis cinerea	40559	1.0			0	True	single	False	1.3727867693352591	0.43461991049908566	6.069639149973103	0.0	0.0	35592709
SRR17183618	PRJNA786267	SRP350051	ILLUMINA	Triticum aestivum	Triticum aestivum	67.55		Fusarium graminearum	5518	10.99			0	True	single	False	15.261529063577697	0.00040226454827451135	0.40174375935040596	3.5916477524509943e-06	0.0	27842374
SRR7644329	PRJNA484520	SRP156347	ILLUMINA	Triticum aestivum	Triticum aestivum	62.28		Fusarium graminearum	5518	3.15			0	True	single	False	4.943587112020707	4.103934437841624e-06	0.2049504858258107	0.0	0.0	24366861
DRR730068	PRJDB36035	DRP013962	ILLUMINA	Prunus persica	Prunus persica	72.06		Ilarvirus PNRSV	3429931	13.18			0	True	single	False	0.17778229821123784	17.055668202602995	1.0222368758347011	0.0	0.0	35276853
SRR22975698	PRJNA918425	SRP415866	DNBSEQ	Oryza sativa	Oryza sativa	83.04		Rhizoctonia solani	456999	8.82			0	False	single	False	8.973736479766242	0.00016656802138289214	0.933368534708519	0.0	0.0	21612792
SRR35430841	PRJNA1330017	SRP620956	ILLUMINA	Glycine max	Glycine max	75.32		Gammacarmovirus glycinis	3048325	16.25			0	True	single	False	5.847606854364265e-05	16.2654943829977	0.3031065244339329	0.0	0.0	11970709
SRR7264974	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	22.85		Botrytis cinerea	40559	1.27			0	True	single	False	1.342555037371803	0.0009583236326553851	0.030666356244972322	0.0	0.0	1773931
SRR31319040	PRJNA1185270	SRP544747	ILLUMINA	Malus domestica	Malus domestica	21.53		Pelamoviroid malleusmali	2485233	3.02			0	True	single	False	5.871850388383758e-05	6.835773348140835	7.49567146762203	0.0	0.0	5109122
SRR3734872	PRJNA327437	SRP077675	ILLUMINA	Brassica napus	Brassica napus	9.26		Sclerotinia sclerotiorum	5180	66.6			0	True	single	False	70.53321085068313	0.057242357973826194	0.9950572766348349	0.0	0.0	875226
SRR7267197	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.24		Botrytis cinerea	40559	1.68			0	True	single	False	1.8290964358433364	0.0	0.03845738473979365	0.0	0.0	1138923
SRR31319071	PRJNA1185270	SRP544747	OXFORD_NANOPORE	Malus domestica	Malus domestica	34.11		Trichovirus mali	12175	6.56			0	True	single	False	0.00041711854509051473	9.249186618837074	0.9022274130307835	0.0	0.0	239740
SRR31112674	PRJNA1177658	SRP540772	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	82.31		Botrytis cinerea	40559	11.18			0	True	single	False	12.675432293572348	1.6205982576218863e-05	0.23124316538006695	4.051495644054716e-06	0.0	24682243
SRR3098098	PRJNA308408	SRP068333	ILLUMINA	Zea mays	Zea mays	74.22		Fusarium graminearum	5518	3.79			0	True	single	False	5.786314132148066	0.010046696782548107	0.25019906324731245	0.0	0.0	9087564
SRR10291747	PRJNA577523	SRP225878	ILLUMINA	Triticum aestivum	Triticum aestivum	64.54		Blumeria graminis	34373	1.13			0	True	single	False	1.1686392379051187	0.00015071611603177762	0.5134956040939599	0.0	0.0	51752926
SRR20438156	PRJNA861273	SRP387618	ILLUMINA	Triticum aestivum	Triticum aestivum	80.59		Zymoseptoria tritici	1047171	1.33			0	True	single	False	1.3488586656561745	2.47131218439284e-05	1.4584695987412784	0.0	0.0	24278600
SRR8743056	PRJNA527782	SRP188707	ILLUMINA	Sorghum bicolor	Sorghum bicolor	67.15		Alternaria alternata	5599	1.75			0	False	single	False	2.063076490931265	0.0	0.006038822890816156	0.0	0.0	21808886
SRR30708814	PRJNA1162299	SRP533297	ILLUMINA	Chrysanthemum x morifolium	Chrysanthemum x morifolium	7.43		Chrysanthemum virus B	12165	16.4			0	True	single	False	0.13824652113434352	16.46744147206985	1.3974313756424013	0.0	0.0	27034315
SRR38194320	PRJNA1455163	SRP693311	ILLUMINA	Oryza sativa	Oryza sativa	7.67		Ustilaginoidea virens	1159556	83.75			0	True	single	False	85.17478916554997	0.02305224867706749	0.28764970948605306	0.0	0.0	73003724
SRR17157049	PRJNA786911	SRP349660	ILLUMINA	Triticum aestivum	Triticum aestivum	58.38		Wheat streak mosaic virus	31741	8.72			0	True	single	False	0.0013958422925811694	8.719809020324085	2.592517745941707	0.0	0.0	33743067
SRR8871494	PRJNA531693	SRP191577	ILLUMINA	Triticum turgidum	Triticum turgidum	54.89		Fusarium graminearum	5518	2.21			0	False	single	False	3.5637576228865826	6.271872895394651e-05	0.10713613279913142	0.0	0.0	23916301
SRR16611317	PRJNA775969	SRP343617	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	83.08		Fusarium oxysporum	5507	6.1			0	True	single	False	11.424470978834004	4.720912526640968e-05	0.20393912941222922	0.0	0.0	23300580
SRR8432588	PRJNA514418	SRP178377	ILLUMINA	Triticum aestivum	Triticum aestivum	69.92		Fusarium graminearum	5518	1.84			0	True	single	False	3.336237691817089	0.0010464502754367277	0.11569333939907317	0.0	0.0	9078310
SRR16156341	PRJNA767817	SRP339722	ILLUMINA	Zea mays	Zea mays	50.12		Aspergillus flavus	5059	7.02			0	True	single	False	42.2126106426666	0.00048725267358821583	0.47512757821084756	0.0	0.0	10672081
SRR37385187	PRJNA1429227	SRP679739	ILLUMINA	Dianthus caryophyllus	Dianthus caryophyllus	1.75		Alphacarmovirus dianthi	3047728	76.69			0	True	single	False	0.04077369395630277	77.04016966112103	0.7636035936998548	0.0	0.0	13535688
SRR31596362	PRJNA1140667	SRP537373	BGISEQ	Stylosanthes angustifolia	Stylosanthes angustifolia	44.71		Peanut stripe virus	28353	1.15			0	True	single	False	0.011636125679462915	7.256779839932441	0.11058681384766254	0.0	0.0	24071586
SRR7267293	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	45.51		Botrytis cinerea	40559	2.81			0	True	single	False	3.0590976193179946	0.0	0.13517028158643754	0.0	0.0	272989
SRR6395492	PRJNA423161	SRP127211	ILLUMINA	Oryza sativa Indica Group	Oryza sativa Indica Group	0.02		Pyricularia oryzae	318829	72.4			0	False	single	False	83.66363286360439	0.02287440518268964	0.9985736047709056	0.0	0.0	67048738
SRR11066777	PRJNA605937	SRP248180	ILLUMINA	Triticum aestivum	Triticum aestivum	54.13		Fusarium proliferatum	948311	3.02			0	False	single	False	8.765788923119352	0.006327653160633126	0.29367929244393987	0.0	0.0	23626453
SRR34300133	PRJNA1217477	SRP561190	ILLUMINA	Phaseolus vulgaris	Phaseolus vulgaris	65.45		Botrytis cinerea	40559	3.31			0	True	single	False	4.115893193269879	0.012683356412949731	7.827588198259357	0.0	0.0	37143165
SRR36910212	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	76.27		Botrytis cinerea	40559	1.69			0	False	single	False	2.4501291271599395	0.013126457954572603	3.0451846267035063	0.0	0.0	37755806
SRR19055238	PRJNA834779	SRP373393	ILLUMINA	Triticum turgidum	Triticum turgidum	14.05		Puccinia striiformis	27350	67.53			0	False	single	False	68.62078025159965	0.010642213225610486	1.578443458068941	0.0	0.0	27062040
SRR7873413	PRJNA491716	SRP162042	ILLUMINA	Zea mays	Zea mays	37.81		Bipolaris maydis	5016	3.6			0	True	single	False	6.251411344207096	3.1935380163396092e-06	0.010904335556791597	0.0	0.0	62626466
SRR14674050	PRJNA731024	SRP321728	ILLUMINA	Triticum aestivum	Triticum aestivum	70.14		Fusarium graminearum	5518	1.02			0	True	single	False	1.5536188739114065	2.8724441620193514e-05	2.049768972906604	0.0	0.0	13925423
SRR34061844	PRJNA1276705	SRP593115	ILLUMINA	Vitis vinifera	Vitis vinifera	91.09		Grapevine berry inner necrosis virus	81877	5.26			0	True	single	False	0.0229134703554252	5.992263340383032	0.13022763727184108	0.0	0.0	37611064
ERR10926674	PRJEB59238	ERP144295	ILLUMINA	Triticum aestivum	Triticum aestivum	84.27		Fusarium graminearum	5518	7.7			0	True	single	False	11.254529111457396	0.000411699613090667	0.19402634411924774	0.0	0.0	87199499
SRR16082439	PRJNA766564	SRP338838	ILLUMINA	Brassica napus	Brassica napus	90.02		Sclerotinia sclerotiorum	5180	1.31			0	True	single	False	1.3497689811742763	3.0706297032451336e-05	0.08121815565083378	0.0	0.0	16283305
SRR23618771	PRJNA938603	SRP424534	ILLUMINA	Malus domestica	Malus domestica	75.46		Fusarium solani	169388	1.66			0	False	single	False	2.363262127557406	0.3620767234410176	1.0125173125376252	0.06090613086165375	0.0002726541737058891	24940018
ERR10691726	PRJEB58360	ERP143421	ILLUMINA	Beta vulgaris subsp. vulgaris	Beta vulgaris subsp. vulgaris	23.28		Beet cryptic virus 1	509923	4.88			0	True	single	False	0.03595236659352486	5.014862244448259	6.133734685451585	0.0	0.0	3449008
SRR28926618	PRJNA1108053	SRP506154	ILLUMINA	Gossypium hirsutum	Gossypium hirsutum	64.87		Verticillium dahliae	27337	2.56			0	True	single	False	3.326494457557282	0.0024086657256731873	0.19230896088405536	2.1181733768482803e-05	0.0	33047342
SRR8286649	PRJNA508768	SRP172758	ILLUMINA	Zea mays	Zea mays	79.97		Fusarium verticillioides 7600	334819	2.22			0	True	single	False	3.2112551745211437	0.0	0.023179267272301816	0.0	0.0	19478614
SRR7267338	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.39		Botrytis cinerea	40559	4.34			0	True	single	False	4.866052182261398	0.0	0.03486476679281683	0.0	0.0	1758222
SRR35321449	PRJNA1321556	SRP618743	ILLUMINA	Cunninghamia lanceolata	Cunninghamia lanceolata	25.64		Bipolaris oryzae	101162	2.0			0	False	single	False	3.8320950978545056	1.3170499424679658e-05	0.06900683173560906	0.0	0.0	15185453
SRR33640261	PRJNA1265644	SRP586576	ILLUMINA	Saccharum officinarum	Saccharum officinarum	51.83		Poacevirus sacchari	3431714	9.85			0	True	single	False	0.018728382112233724	9.858360280161886	0.15552890283510168	0.0	0.0	68521669
SRR30498924	PRJNA1148431	SRP529444	ILLUMINA	Castanea dentata	Castanea dentata	62.45		Cryphonectria parasitica	5116	6.26			0	True	single	False	6.36517111873548	0.0020106885544794403	4.5950464942648015	0.0	2.9080206366438182e-05	24071356
DRR828903	PRJDB38984	DRP015881	ILLUMINA	Glycine max	Glycine max	79.34		Phytophthora sojae	67593	14.67			0	True	single	False	0.0	0.0007891039228715182	0.9078762659016643	16.602718064394782	0.0	24584848
ERR7421532	PRJEB48949	ERP133391	ILLUMINA	Vitis vinifera	Vitis vinifera	4.34		Botrytis cinerea	40559	39.73			0	True	single	False	46.75690343996945	0.16683558062336593	0.5278047060897154	0.0	0.0	13616400
SRR3383843	PRJNA315516	SRP073212	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	68.32		Botrytis cinerea	40559	4.07			0	True	single	False	4.256375581258756	0.0	0.04566981924034531	0.0	0.0	10470810
SRR22130841	PRJNA896583	SRP405687	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	88.17		Botrytis cinerea	40559	1.95			0	True	single	False	2.464750917713026	0.0003062142016459888	0.6894850198918933	1.0936221487356743e-05	0.0	27431778
SRR7267162	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.39		Botrytis cinerea	40559	2.96			0	True	single	False	3.156608949082805	0.0	0.012054260243442482	0.0	0.0	1119936
SRR36986762	PRJNA1414443	SRP666406	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	63.19		Botrytis cinerea	40559	27.85			0	True	single	False	33.13580261870787	0.00020657487921336507	0.5503001246860847	8.374657265406693e-06	0.0	71644723
ERR3791727	PRJEB36014	ERP119142	ILLUMINA	Zea mays subsp. mays	Zea mays subsp. mays	55.77		Pantoea ananatis	553	1.82			0	False	single	False	0.0007020583664749545	9.301719682002552e-05	11.555944938337461	0.0	0.0	45152941
SRR21758828	PRJNA884711	SRP400311	ILLUMINA	Musa acuminata	Musa acuminata	0.15		Pseudocercospora fijiensis	1873960	3.97			0	True	single	False	5.540002517309895	0.00040674666168326687	0.2241400076242402	0.0	0.0	26552154
SRR7264720	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	21.47		Botrytis cinerea	40559	1.51			0	True	single	False	1.6184065594982453	5.849591786237198e-05	0.03544852622459742	0.0	0.0	1709521
SRR28731211	PRJNA1101865	SRP502539	ILLUMINA	Zea mays	Zea mays	67.38		Fusarium verticillioides	117187	3.61			0	True	single	False	18.032110835147233	0.6639992913445992	0.8355326670079213	0.0	0.0	22182855
SRR10161846	PRJNA573599	SRP222931	ILLUMINA	Zea mays	Zea mays	13.77		Trichoderma virens Gv29-8	413071	21.72			0	True	single	False	30.447987318241115	0.022774827273523507	0.2008430089128525	0.0	4.253796651760087e-06	23508411
SRR23598361	PRJNA938065	SRP424135	ILLUMINA	Zea mays	Zea mays	88.46		Ustilago maydis	5270	2.5			0	True	single	False	2.5175860471903304	0.001588607258744232	0.6887199695020374	0.0	0.0	48533078
DRR832819			DNBSEQ	Solanum tuberosum	Solanum tuberosum	66.26		Phytophthora infestans	4787	26.12			0	True	single	False	0.3478458712228366	0.05318395479514972	0.40021922066202825	27.01921221707755	0.0	21835533
SRR36790443	PRJNA1399633	SRP661552	ILLUMINA	Citrus junos	Citrus junos	87.86		Potexvirus citriflavivenae	3433772	5.79			0	True	single	False	0.006898189542500737	6.8884581073763425	0.48747432307570626	0.0	0.0	29471501
SRR18683014	PRJNA824616	SRP368211	ILLUMINA	Glycine max	Glycine max	24.44		Sclerotinia sclerotiorum	5180	50.02			0	True	single	False	53.07758283140336	0.001136886862703858	2.850832975826999	0.0	0.0	44859345
SRR7267058	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.21		Botrytis cinerea	40559	1.45			0	True	single	False	1.6299341960482419	0.0012803882137063958	0.013924221824057054	0.0	0.0	1249621
SRR3734865	PRJNA327437	SRP077675	ILLUMINA	Brassica napus	Brassica napus	15.97		Sclerotinia sclerotiorum	5180	62.48			0	True	single	False	66.18754270826666	0.0385019539999711	0.6642361232970885	0.0	0.0	968782
SRR31319034	PRJNA1185270	SRP544747	ILLUMINA	Malus domestica	Malus domestica	39.38		Capillovirus mali	28347	0.67			0	True	single	False	0.0006536301882686875	7.530283635440503	5.196106978598672	0.0	0.0	4742743
SRR17916409	PRJNA804213	SRP358739	ILLUMINA	Lactuca sativa	Lactuca sativa	57.24		Botrytis cinerea	40559	12.13			0	True	single	False	18.287503943981136	0.0003516416818147865	0.8885186113819166	0.0	0.0	18769106
SRR27323241	PRJNA1055734	SRP479607	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	57.25		Turnip crinkle virus	11988	15.39			0	True	single	False	0.12530483791086508	15.58967720094539	2.6096946292105248	0.0	0.0	1276088
SRR25402456	PRJNA998000	SRP451088	ILLUMINA	Brassica napus	Brassica napus	63.84		Sclerotinia sclerotiorum	5180	5.31			0	True	single	False	12.865980275861144	0.013039600621562902	1.5110444126215072	0.0	5.1641982659655065e-05	3872818
SRR30570091	PRJNA1156254	SRP531009	DNBSEQ	Triticum aestivum	Triticum aestivum	34.28		Fusarium graminearum	5518	0.53			0	True	single	False	48.2859139076313	13.63641617474946	0.21149813680173615	0.0	0.0	60734814
SRR7267265	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	21.25		Botrytis cinerea	40559	1.92			0	True	single	False	2.1817107177922104	0.0	0.0696797253708432	0.0	0.0	1427962
SRR29384937	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	Zea mays	35.54		Ustilago maydis	5270	1.91			0	True	single	False	1.995354896960289	0.00017325085932426226	0.7026697352418868	0.0	0.0	36363456
SRR17023796	PRJNA683746	SRP297250	BGISEQ	Triticum aestivum	Triticum aestivum	53.54		Fusarium graminearum	5518	5.24			0	True	single	False	8.887367172845348	3.975539995658323e-05	1.8396181061372991	0.0	0.0	103130644
SRR7264888	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	20.38		Botrytis cinerea	40559	1.46			0	True	single	False	1.5582208698057658	0.0	0.08723744788476358	0.0	0.0	1012180
SRR31278114	PRJNA1183537	SRP543919	ILLUMINA	Triticum aestivum	Triticum aestivum	87.45		Fusarium graminearum	5518	1.49			0	True	single	False	2.3355982395486707	0.041828133725067246	0.29504747352175853	0.0	0.0	54609178
SRR8418307	PRJNA513863	SRP176641	ILLUMINA	Vitis vinifera	Vitis vinifera	45.8		Alternaria alternata	5599	2.65			0	False	single	False	3.7545546713373312	0.012375952769138297	0.45006208728744396	0.0	0.0	7950903
SRR32479801	PRJNA1227893	SRP566149	ILLUMINA	Ipomoea batatas	Ipomoea batatas	11.88		Rhizoctonia solani	456999	1.95			0	False	single	False	2.224872249401289	0.40007723816651497	40.29441346220226	0.0	0.0	13848076
SRR21098346	PRJNA870262	SRP392596	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	88.99		Fusarium oxysporum	5507	1.85			0	True	single	False	2.912622688627078	0.00014181889580296757	0.3167158264752894	0.0	0.0	20448615
SRR11497315	PRJNA623526	SRP255582	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	28.41		Botrytis cinerea	40559	3.29			0	True	single	False	3.844836381254821	0.3297880542568812	0.17592205089804602	0.0	0.0	14059636
SRR30498896	PRJNA1148431	SRP529444	ILLUMINA	Castanea dentata	Castanea dentata	34.01		Cryphonectria parasitica	5116	5.05			0	True	single	False	6.194052750540495	0.02489265926192911	7.186503644921991	0.0	3.0359986903460648e-05	158102835
SRR25998740	PRJNA1015113	SRP459595	ILLUMINA	Lactuca sativa	Lactuca sativa	83.41		Sclerotinia sclerotiorum	5180	4.62			0	True	single	False	4.932381933003614	0.0040529104271596625	1.322013119830884	0.0	0.0	29830415
SRR7266331	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	16.28		Botrytis cinerea	40559	2.37			0	True	single	False	2.6149120518525026	0.000131099571435501	0.01612524728656662	0.0	0.0	1525558
SRR33323099	PRJNA1255829	SRP581475	ILLUMINA	Triticum aestivum	Triticum aestivum	71.11		Puccinia triticina	208348	14.73			0	True	single	False	14.92042653336097	0.009661509017900097	1.2684493302610262	0.0	0.0	36609188
SRR7266130	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	4.82		Botrytis cinerea	40559	1.21			0	True	single	False	1.2403508594437644	0.0003372351439488212	0.6673883498747172	0.0	0.0	296529
SRR23294580	PRJNA930136	SRP420373	ILLUMINA	Avena sativa	Avena sativa	21.84		Alternaria alternata	5599	1.17			0	False	single	False	6.000740142638837	0.006251959875964639	0.32664288957592713	0.00046059942748168515	0.0	29526741
SRR7266193	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.83		Botrytis cinerea	40559	1.73			0	True	single	False	1.819281945066645	0.0028120230469530277	0.0155146099142236	0.0	0.0	1031286
SRR37388007	PRJNA1429273	SRP679772	ILLUMINA	Lactuca sativa	Lactuca sativa	88.29		Potyvirus lactucae	3240553	6.19			0	True	single	False	0.0020891976020302305	6.902857010923183	1.1268488249463884	0.0	0.0	19576894
SRR17916405	PRJNA804213	SRP358739	ILLUMINA	Lactuca sativa	Lactuca sativa	57.99		Sclerotinia sclerotiorum	5180	19.43			0	True	single	False	21.87101675008144	0.0034131983830541527	0.1978849168108743	0.0	0.0	21094584
SRR35396729	PRJNA1328502	SRP620318	ILLUMINA	Hordeum vulgare	Hordeum vulgare	43.39		Puccinia triticina	208348	1.61			0	False	single	False	3.356404287002664	0.0041493705370884	0.7907838625764756	0.0	5.668538985093443e-06	17641230
SRR7266241	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.37		Botrytis cinerea	40559	2.63			0	True	single	False	2.7664367258641924	0.0	0.04817908580982343	0.0	0.0	1567070
SRR1975199	PRJNA281236	SRP057200	ILLUMINA	Vitis vinifera	Vitis vinifera	4.46		Botrytis cinerea	40559	14.84			0	True	single	False	16.039244062338554	0.0011530004709479525	0.0008074640522096072	0.0	0.0	27493484
ERR10962819	PRJEB55600	ERP140515	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	28.04		Trichoderma virens	29875	0.2			0	False	single	False	32.139463776244874	0.0005905882128562276	0.6435298406343762	8.12736072737928e-05	0.0	18456176
SRR18461295	PRJNA819267	SRP365646	ILLUMINA	Zea mays	Zea mays	81.11		Fusarium graminearum	5518	9.91			0	True	single	False	12.219934889599893	0.001982850466516646	0.35728962527370844	0.0	0.0	24964061
SRR14673955	PRJNA731024	SRP321728	ILLUMINA	Triticum aestivum	Triticum aestivum	68.1		Fusarium graminearum	5518	1.03			0	True	single	False	1.6106136612418793	9.938155760173147e-05	2.5878144477655955	0.0	0.0	11068452
SRR33827828	PRJNA1271993	SRP589879	ILLUMINA	Vitis vinifera	Vitis vinifera	88.25		Fabavirus vitis	3047851	5.06			0	True	single	False	0.0017649328945490597	6.06998001150162	0.09772154763503214	0.0	0.0	23683620
SRR29808748	PRJNA1135242	SRP519589	ILLUMINA	Oryza sativa Indica Group	Oryza sativa Indica Group	70.11		Fusarium proliferatum	948311	1.25			0	False	single	False	3.568409520292428	0.0013118073171949146	1.9725982868080583	0.0	0.0029456467555784727	21115906
SRR35237749	PRJNA1314400	SRP616813	ILLUMINA	Oryza sativa	Oryza sativa	0.07		Rhizoctonia solani	456999	1.27			0	False	single	False	2.159495689012984	0.011368443225921185	0.9535899074432693	0.0	0.0	20451349
SRR7266014	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	6.2		Botrytis cinerea	40559	1.7			0	True	single	False	1.8400506435956951	0.00115099081125669	0.19106447466861057	0.0	0.0	260645
SRR7266236	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	20.93		Botrytis cinerea	40559	1.13			0	True	single	False	1.2262907324053405	0.0	0.038836521521803585	0.0	0.0	1632484
SRR16709570	PRJNA776107	SRP344295	ILLUMINA	Saccharum officinarum	Saccharum officinarum	60.62		Sorghum mosaic virus	32619	4.82			0	True	single	False	0.00036972177032413596	6.045570013810398	0.26920903788020223	0.0	0.0	34891102
SRR28084277	PRJNA1080050	SRP491545	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	77.32		Pseudomonas aeruginosa	287	1.34			0	True	single	False	0.003111958301418472	0.006593202321271936	5.724951432704109	1.0373194338061574e-05	0.0	48201160
SRR35105552	PRJNA1309984	SRP610968	DNBSEQ	Arachis hypogaea	Arachis hypogaea	68.39		Fusarium oxysporum Fo47	660027	2.5			0	False	single	False	15.135502633760584	0.00027745305147552717	0.07475110117929169	0.0	0.0	26671179
SRR7266072	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.97		Botrytis cinerea	40559	1.79			0	True	single	False	1.9408708458156156	0.00027475521599881303	0.027612899207880712	0.0	0.0	2183762
SRR14843604	PRJNA738667	SRP324382	ILLUMINA	Zea mays	Zea mays	91.39		Exserohilum turcicum	93612	1.96			0	True	single	False	2.081466768027594	0.00023007524419131907	0.3708046018883426	0.0	0.0	20862740
SRR14739407	PRJNA699905	SRP322813	ILLUMINA	Oryza sativa	Oryza sativa	78.58		Rice stripe tenuivirus	3052763	5.31			0	True	single	False	0.8587489616017749	5.419150469919437	1.719453046041146	0.0	0.0	33552879
SRR38176506	PRJNA1455227	SRP692959	ILLUMINA	Glycine max	Glycine max	71.65		Carlavirus vignae	3427805	21.01			0	True	single	False	0.01976088075043029	21.01441177776476	1.467761920983341	0.0	0.0	21441352
SRR31833301	PRJNA1203203	SRP553901	ILLUMINA	Avena sativa	Avena sativa	24.41		Fusarium proliferatum	948311	2.95			0	False	single	False	21.417572113913824	0.00583228401383218	0.2822685277600802	0.000125582480017418	0.0	34240445
SRR28785880	PRJNA1103879	SRP503684	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.61		Turnip crinkle virus	11988	33.43			0	True	single	False	0.0	33.448774507303256	17.864151447317457	0.0	0.0	7743049
SRR29384899	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	Zea mays	35.27		Ustilago maydis	5270	1.7			0	True	single	False	1.7346137191122033	0.00020663964857734238	0.772891325578854	0.0	0.0	37262936
SRR7266168	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.66		Botrytis cinerea	40559	1.59			0	True	single	False	1.6803756020278542	0.0007804383584535017	0.02267862053388411	0.0	0.0	2178263
SRR8309905	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	62.33		Fusarium graminearum	5518	1.22			0	True	single	False	1.9228843910133055	0.000526258396253372	0.27280597372809645	0.0	0.0	31353419
SRR9851958	PRJNA552611	SRP212963	ILLUMINA	Linum usitatissimum	Linum usitatissimum	12.49		Melampsora larici-populina 98AG31	747676	1.62			0	False	single	False	1.8874733709069655	0.10486646249436365	0.08772933453278829	0.0	0.0	30092557
SRR25422560	PRJNA998578	SRP451413	ILLUMINA	Nicotiana benthamiana	Nicotiana benthamiana	6.15		Bamboo mosaic virus	35286	91.52			0	True	single	False	0.0002934995910683539	91.52157280916619	0.07277678117619917	0.0	0.0	44974509
SRR16474535	PRJNA772299	SRP341978	ILLUMINA	Zea mays	Zea mays	71.77		Alternaria alternata	5599	2.25			0	False	single	False	5.543498089474904	0.009115526952356843	4.397168014516964	0.0	0.0	26635871
SRR8309933	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	64.35		Fusarium graminearum	5518	1.61			0	True	single	False	2.4517648407501	0.0005448385999809617	0.26176615500711325	0.0	0.0	22575493
SRR7267343	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	11.96		Botrytis cinerea	40559	6.76			0	True	single	False	7.2995283327931455	8.736195718739925e-05	0.03433324917464791	0.0	0.0	1144663
SRR7764209	PRJNA488315	SRP159040	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	3.26		Turnip crinkle virus	11988	15.61			0	True	single	False	9.468818234671404e-06	15.606742934841275	0.047050557808082205	0.0	0.0	10560980
SRR24019251	PRJNA950405	SRP430166	ILLUMINA	Glycine max	Glycine max	0.04		Pantoea ananatis	553	22.56			0	False	single	False	0.0	0.0006809074197843183	97.27856199162017	0.0	0.0	4699611
SRR24956730	PRJNA976033	SRP444553	ILLUMINA	Helianthus annuus subsp. annuus	Helianthus annuus subsp. annuus	29.33		Pantoea ananatis	553	3.86			0	False	single	False	9.380313947851457e-06	0.0003752125579140583	34.56412119965961	0.0	0.0	10660624
SRR3537158	PRJNA321917	SRP075294	ILLUMINA	Brassica napus	Brassica napus	64.32		Sclerotinia sclerotiorum	5180	11.54			0	True	single	False	12.705815432454015	0.00039828136584914016	0.03194303610146355	0.0	0.0	45947417
